id,code,name,user_type_id/id,chart_template_id/id,reconcile,group_id/id
account_template_al_ain_palace_50,4001,Cash Sales - Sheep's,account.data_account_type_revenue,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_7
account_template_al_ain_palace_51,4002,Cash Sales - Coconut Trees,account.data_account_type_revenue,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_7
account_template_al_ain_palace_52,4003,Cash Sales Vegetables,account.data_account_type_revenue,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_7
account_template_al_ain_palace_53,4004,Dates Sales - Ramah Farm (ID-12315785),account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_13
account_template_al_ain_palace_54,4005,Dates Sales - Al Maqam & Liwa Farm (ID- 12315786),account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_55,4006,Dates Sales - Al Wadi Farm (ID-12315787),account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_56,4007,Sheep's Wool Sales,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_57,4008,Birds Sales,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_13
account_template_al_ain_palace_58,4009,Sales Returned,account.data_account_type_revenue,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_59,4010,Other Sales ( Used Car & Scrap Items),account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_60,4011,Chicken Sales,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_61,4012,Deer / Camel Sales,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_13
account_template_al_ain_palace_62,4013,Chicken Eggs Sales,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_63,4014,Quail ( Birds) Sales,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_13
account_template_al_ain_palace_64,41,Furniture/Fixture Depreciation,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_65,4100,Dates Sales deduction 30% in 2007,account.data_account_type_revenue,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_66,4101,Sales Type E,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_67,4200,Sales of Assets,account.data_account_type_revenue,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_13
account_template_al_ain_palace_68,4201,Other sales (Used Car / Scrap Items),account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_69,4400,Credit Charges (Late Payments),account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_19
account_template_al_ain_palace_70,4900,Miscellaneous Income,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_71,4901,Royalties Received,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_72,4902,Rent Income - Commercial Villa - Towayya,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_14
account_template_al_ain_palace_73,4903,Security Deposit - Commercial Villa,account.data_account_type_current_liabilities,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_6
account_template_al_ain_palace_74,4904,Rent Income - Al Wadi Chicken Farm,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_14
account_template_al_ain_palace_75,4905,Rent Income - Villa Sarooj,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_14
account_template_al_ain_palace_76,4906,Interest Income,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_77,50,Motor Vehicles,account.data_account_type_fixed_assets,account_arabic_coa_al_ain_palace,False,__export__.account_group_7_816bdbc2
account_template_al_ain_palace_78,5000,Purchased - Wild Rabbits,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_79,5001,Materials Imported,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_80,5002,Sheep's Purchases,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_81,5003,Sheep's Feed - Grass,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_82,5004,Sheep's Feed & Medicine Expnses,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
